,movieId,title,genres,weighted average
372,58,"The Postman (Postino, Il) (1994)",Comedy Drama Romance,2.294668528711082
373,3994,Unbreakable (2000),Drama Sci-Fi,2.294437273597868
374,4239,Blow (2001),Crime Drama,2.294400739019012
375,1282,Fantasia (1940),Animation Children Fantasy Musical,2.294244996272295
376,353,The Crow (1994),Action Crime Fantasy Thriller,2.291009688449848
377,3435,Double Indemnity (1944),Crime Drama Film-Noir,2.290944037189344
378,1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action Drama Western,2.2895558932792976
379,69481,The Hurt Locker (2008),Action Drama Thriller War,2.287770427319864
380,44195,Thank You for Smoking (2006),Comedy Drama,2.2874451198919283
381,914,My Fair Lady (1964),Comedy Drama Musical Romance,2.2873860182370818
382,96079,Skyfall (2012),Action Adventure Thriller IMAX,2.284939209726444
383,5010,Black Hawk Down (2001),Action Drama War,2.284939209726444
384,49530,Blood Diamond (2006),Action Adventure Crime Drama Thriller War,2.284811034008144
385,434,Cliffhanger (1993),Action Adventure Thriller,2.284803936320684
386,4776,Training Day (2001),Crime Drama Thriller,2.2845968174503843
387,109374,The Grand Budapest Hotel (2014),Comedy Drama,2.2845598550385784
388,56782,There Will Be Blood (2007),Drama Western,2.28419452887538
389,933,To Catch a Thief (1955),Crime Mystery Romance Thriller,2.283467688648077
390,441,Dazed and Confused (1993),Comedy,2.283434650455927
391,1921,Pi (1998),Drama Sci-Fi Thriller,2.282674772036474
392,8950,The Machinist (2004),Drama Mystery Thriller,2.2821748520236764
393,163,Desperado (1995),Action Romance Western,2.281822787141936
394,1101,Top Gun (1986),Action Romance,2.281301497784451
395,1261,Evil Dead II (Dead by Dawn) (1987),Action Comedy Fantasy Horror,2.280417486143393
396,741,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation Sci-Fi,2.279241247326353
397,6807,Monty Python's The Meaning of Life (1983),Comedy,2.278951367781155
398,5378,Star Wars: Episode II - Attack of the Clones (2002),Action Adventure Sci-Fi IMAX,2.277892493722744
399,1358,Sling Blade (1996),Drama,2.277355623100304
400,2580,Go (1999),Comedy Crime,2.277121814355857
401,930,Notorious (1946),Film-Noir Romance Thriller,2.2769756838905777
402,1748,Dark City (1998),Adventure Film-Noir Sci-Fi Thriller,2.27619997467072
403,1945,On the Waterfront (1954),Crime Drama,2.276120820668693
404,1676,Starship Troopers (1997),Action Sci-Fi,2.27352773556231
405,5903,Equilibrium (2002),Action Sci-Fi Thriller,2.2718465045592704
406,1573,Face/Off (1997),Action Crime Drama Thriller,2.2701713180436585
407,333,Tommy Boy (1995),Comedy,2.269939209726444
408,905,It Happened One Night (1934),Comedy Romance,2.2670972644376897
409,2640,Superman (1978),Action Adventure Sci-Fi,2.266804524390852
410,122882,Mad Max: Fury Road (2015),Action Adventure Sci-Fi Thriller,2.2667173252279635
411,119145,Kingsman: The Secret Service (2015),Action Adventure Comedy Crime,2.266611786558596
412,1466,Donnie Brasco (1997),Crime Drama,2.265329085807809
413,1245,Miller's Crossing (1990),Crime Drama Film-Noir Thriller,2.264475683890577
414,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action Western,2.264301301535344
415,55247,Into the Wild (2007),Action Adventure Drama,2.262769664170806
416,2289,The Player (1992),Comedy Crime Drama,2.262438009918413
417,3508,The Outlaw Josey Wales (1976),Action Adventure Drama Thriller Western,2.26177811550152
418,1248,Touch of Evil (1958),Crime Film-Noir Thriller,2.261532272483461
419,5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation Children Drama Fantasy,2.2608847449272984
420,30749,Hotel Rwanda (2004),Drama War,2.26057497467072
421,261,Little Women (1994),Drama,2.259625126646404
422,2248,Say Anything... (1989),Comedy Drama Romance,2.2578910451250875
423,6378,The Italian Job (2003),Action Crime,2.257650301375509
424,1223,"Grand Day Out with Wallace and Gromit, A (1989)",Adventure Animation Children Comedy Sci-Fi,2.257408814589666
425,2599,Election (1999),Comedy,2.25588905775076
426,3362,Dog Day Afternoon (1975),Crime Drama,2.255859062549992
427,2353,Enemy of the State (1998),Action Thriller,2.2553871977498527
428,3037,Little Big Man (1970),Western,2.25528748733536
429,3499,Misery (1990),Drama Horror Thriller,2.254801050013816
430,3527,Predator (1987),Action Sci-Fi Thriller,2.2545094424236383
431,1500,Grosse Pointe Blank (1997),Comedy Crime Romance,2.2534130132399155
432,7156,The Fog of War: Eleven Lessons from the Life of Robert S. McNamara (2003),Documentary War,2.252630348375029
433,176,Living in Oblivion (1995),Comedy,2.252630348375029
434,720,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure Animation Comedy,2.251463469548576
435,3363,American Graffiti (1973),Comedy Drama,2.2511663250159044
436,3160,Magnolia (1999),Drama,2.2509060088847326
437,6870,Mystic River (2003),Crime Drama Mystery,2.2509060088847326
438,1283,High Noon (1952),Drama Western,2.2496400575907853
439,7090,Hero (Ying xiong) (2002),Action Adventure Drama,2.249280115181571
440,1237,"The Seventh Seal (Sjunde inseglet, Det) (1957)",Drama,2.2478892266126307
441,3911,Best in Show (2000),Comedy,2.24707518495154
442,1719,The Sweet Hereafter (1997),Drama,2.246580547112462
443,47099,The Pursuit of Happyness (2006),Drama,2.246283203383111
444,969,The African Queen (1951),Adventure Comedy Romance War,2.2436527802610406
445,529,Searching for Bobby Fischer (1993),Drama,2.241451367781155
446,3753,The Patriot (2000),Action Drama War,2.240982031110317
447,1086,Dial M for Murder (1954),Crime Mystery Thriller,2.2399696048632216
448,2788,Monty Python's And Now for Something Completely Different (1971),Comedy,2.239551671732523
449,1263,The Deer Hunter (1978),Drama War,2.23953841803916
450,122886,Star Wars: Episode VII - The Force Awakens (2015),Action Adventure Fantasy Sci-Fi IMAX,2.238379420268367
451,115617,Big Hero 6 (2014),Action Animation Comedy,2.238379420268367
452,80906,Inside Job (2010),Documentary,2.23701874366768
453,2300,The Producers (1968),Comedy,2.235608363267937
454,5991,Chicago (2002),Comedy Crime Drama Musical,2.2345853234910984
455,509,The Piano (1993),Drama Romance,2.23401763914495
456,55765,American Gangster (2007),Crime Drama Thriller,2.233857717900271
457,134853,Inside Out (2015),Adventure Animation Children Comedy Drama Fantasy,2.233724464550788
458,497,Much Ado About Nothing (1993),Comedy Romance,2.233724464550788
459,1953,The French Connection (1971),Action Crime Thriller,2.232250019484062
460,162,Crumb (1994),Documentary,2.232120507777579
461,3730,The Conversation (1974),Drama Mystery,2.232120507777579
462,4720,The Others (2001),Drama Horror Mystery Thriller,2.231569494335452
463,2067,Doctor Zhivago (1965),Drama Romance War,2.231003039513678
464,306,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,2.230955547112462
465,1967,Labyrinth (1986),Adventure Fantasy Musical,2.2298632218844987
466,1275,Highlander (1986),Action Adventure Fantasy,2.22932497467072
467,1287,Ben-Hur (1959),Action Adventure Drama,2.2289468979080995
468,3448,"Good Morning, Vietnam (1987)",Comedy Drama War,2.227910511062416
469,68237,Moon (2009),Drama Mystery Sci-Fi Thriller,2.227536094224924
470,2944,The Dirty Dozen (1967),Action Drama War,2.227536094224924
471,88163,"Crazy, Stupid, Love. (2011)",Comedy Drama Romance,2.227497793901363
472,916,Roman Holiday (1953),Comedy Drama Romance,2.2264145429039046
473,1917,Armageddon (1998),Action Romance Sci-Fi Thriller,2.2262620589401347
474,3424,Do the Right Thing (1989),Drama,2.223685691770798
475,800,Lone Star (1996),Drama Mystery Western,2.2233242681171013
476,3083,All About My Mother (Todo sobre mi madre) (1999),Drama,2.2233242681171013
477,142488,Spotlight (2015),Thriller,2.2233242681171013
478,87232,X-Men: First Class (2011),Action Adventure Sci-Fi Thriller War,2.222096557574044
479,52973,Knocked Up (2007),Comedy Drama Romance,2.2220598550385784
480,2081,The Little Mermaid (1989),Animation Children Comedy Musical Romance,2.221805108197614
481,1299,The Killing Fields (1984),Drama War,2.22169452887538
482,2617,The Mummy (1999),Action Adventure Comedy Fantasy Horror Thriller,2.221439052510219
483,265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama Fantasy Romance,2.220456848116423
484,928,Rebecca (1940),Drama Mystery Romance Thriller,2.220111448834853
485,115569,Nightcrawler (2014),Crime Drama Thriller,2.220111448834853
486,54997,3:10 to Yuma (2007),Action Crime Drama Western,2.2199696048632216
487,1370,Die Hard 2 (1990),Action Adventure Thriller,2.2189232075809047
488,8784,Garden State (2004),Comedy Drama Romance,2.218908308004053
489,2005,The Goonies (1985),Action Adventure Children Comedy Fantasy,2.218218418386392
490,2985,RoboCop (1987),Action Crime Drama Sci-Fi Thriller,2.2176291793313068
491,317,The Santa Clause (1994),Comedy Drama Fantasy,2.2173533716086906
492,44665,Lucky Number Slevin (2006),Crime Drama Mystery,2.216385378339466
493,47610,The Illusionist (2006),Drama Fantasy Mystery Romance,2.216282604085672
494,3429,Creature Comforts (1989),Animation Comedy,2.2161854103343464
495,266,Legends of the Fall (1994),Drama Romance War Western,2.215246736992669
496,8798,Collateral (2004),Action Crime Drama Thriller,2.2150283227410887
497,6787,All the President's Men (1976),Drama Thriller,2.2144264325115386
498,3030,Yojimbo (1961),Action Adventure,2.214168809913491
499,1729,Jackie Brown (1997),Crime Drama Thriller,2.21369997467072
500,6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action Adventure Animation Children Fantasy Sci-Fi,2.213620820668693
501,4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama Romance,2.2135258358662613
502,4308,Moulin Rouge (2001),Drama Musical Romance,2.213387676153633
503,56174,I Am Legend (2007),Action Horror Sci-Fi Thriller IMAX,2.213060103931758
504,1408,The Last of the Mohicans (1992),Action Romance War Western,2.213019250253293
505,98809,The Hobbit: An Unexpected Journey (2012),Adventure Fantasy IMAX,2.210201367781155
506,8644,"I, Robot (2004)",Action Adventure Sci-Fi Thriller,2.209427475210524
507,1127,The Abyss (1989),Action Adventure Sci-Fi Thriller,2.209027845867242
508,3081,Sleepy Hollow (1999),Fantasy Horror Mystery Romance,2.209027845867242
509,3967,Billy Elliot (2000),Drama,2.206830690873244
510,2321,Pleasantville (1998),Comedy Drama Fantasy,2.205329114554786
511,2231,Rounders (1998),Drama,2.204111786558596
512,44199,Inside Man (2006),Crime Drama Thriller,2.203951367781155
513,97304,Argo (2012),Drama Thriller,2.203837386018237
514,215,Before Sunrise (1995),Drama Romance,2.203204154002026
515,84152,Limitless (2011),Sci-Fi Thriller,2.2029635258358664
516,6863,School of Rock (2003),Comedy Musical,2.202277332596481
517,3253,Wayne's World (1992),Comedy,2.2012307538990483
518,1391,Mars Attacks! (1996),Action Comedy Sci-Fi,2.2000070686364603
519,104879,Prisoners (2013),Drama Mystery Thriller,2.199705547112462
520,122926,Untitled Spider-Man Reboot (2017),Action Adventure Fantasy,2.199705547112462
521,5690,Grave of the Fireflies (Hotaru no haka) (1988),Animation Drama War,2.199705547112462
522,6373,Bruce Almighty (2003),Comedy Drama Fantasy Romance,2.1979643820369024
523,2395,Rushmore (1998),Comedy Drama,2.1978533434650456
524,1183,The English Patient (1996),Drama Romance War,2.197500844309355
525,2890,Three Kings (1999),Action Adventure Comedy Drama War,2.197500844309355
526,3246,Malcolm X (1992),Drama,2.197315096251266
527,28,Persuasion (1995),Drama Romance,2.197222989776181
528,902,Breakfast at Tiffany's (1961),Drama Romance,2.1971673421141507
529,34162,Wedding Crashers (2005),Comedy Romance,2.195039828110261
530,4967,No Man's Land (2001),Drama War,2.1949380406827217
531,7022,Battle Royale (Batoru rowaiaru) (2000),Action Drama Horror Thriller,2.1946301925025327
532,41566,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005)",Adventure Children Fantasy,2.1928988136091774
533,5377,About a Boy (2002),Comedy Drama Romance,2.192301050013816
534,4571,Bill & Ted's Excellent Adventure (1989),Adventure Comedy Sci-Fi,2.1919452887538
535,2020,Dangerous Liaisons (1988),Drama Romance,2.189969604863222
536,3033,Spaceballs (1987),Comedy Sci-Fi,2.189853691206017
537,410,Addams Family Values (1993),Children Comedy Fantasy,2.1888931104356635
538,152081,Zootopia (2016),Action Adventure Animation Children Comedy,2.188473594224924
539,431,Carlito's Way (1993),Crime Drama,2.188196555217832
540,164179,Arrival (2016),Sci-Fi,2.1879530044423663
541,2763,The Thomas Crown Affair (1999),Action Mystery,2.187658308004053
542,139385,The Revenant (2015),Adventure Drama,2.187175213256201
543,909,The Apartment (1960),Comedy Drama Romance,2.186648654733761
544,79702,Scott Pilgrim vs. the World (2010),Action Comedy Fantasy Musical Romance,2.186619231831998
545,838,Emma (1996),Comedy Drama Romance,2.1862968591692
546,1302,Field of Dreams (1989),Children Drama Fantasy,2.1844604863221884
547,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,2.184080547112462
548,2318,Happiness (1998),Comedy Drama,2.184080547112462
549,3972,The Legend of Drunken Master (Jui kuen II) (1994),Action Comedy,2.184080547112462
550,4499,Dirty Rotten Scoundrels (1988),Comedy,2.184080547112462
551,1639,Chasing Amy (1997),Comedy Drama Romance,2.18359831657704
552,3916,Remember the Titans (2000),Drama,2.18350137148788
553,105504,Captain Phillips (2013),Adventure Drama Thriller IMAX,2.18338399189463
554,1357,Shine (1996),Drama Romance,2.182370820668693
555,58998,Forgetting Sarah Marshall (2008),Comedy Romance,2.180967968202011
556,46976,Stranger than Fiction (2006),Comedy Drama Fantasy Romance,2.18093741365018
557,596,Pinocchio (1940),Animation Children Fantasy Musical,2.1809270516717327
558,1281,The Great Dictator (1940),Comedy Drama War,2.1806484295846
559,3836,Kelly's Heroes (1970),Action Comedy War,2.1806484295846
560,2186,Strangers on a Train (1951),Crime Drama Film-Noir Thriller,2.179969604863222
561,3504,Network (1976),Comedy Drama,2.178536888643272
562,93840,The Cabin in the Woods (2012),Comedy Horror Sci-Fi Thriller,2.178536888643272
563,72226,Fantastic Mr. Fox (2009),Adventure Animation Children Comedy Crime,2.178444782168186
564,954,Mr. Smith Goes to Washington (1939),Drama,2.178444782168186
565,148626,The Big Short (2015),Drama,2.1783376198269817
566,2871,Deliverance (1972),Adventure Drama Thriller,2.177963525835866
567,1284,The Big Sleep (1946),Crime Film-Noir Mystery,2.177811550151976
568,1285,Heathers (1989),Comedy,2.1774038105122693
569,2968,Time Bandits (1981),Adventure Comedy Fantasy Sci-Fi,2.1774038105122693
570,5956,Gangs of New York (2002),Crime Drama,2.1770240397899974
571,3108,The Fisher King (1991),Comedy Drama Fantasy Romance,2.176334008780817
572,6934,The Matrix Revolutions (2003),Action Adventure Sci-Fi Thriller IMAX,2.176253318456389
573,866,Bound (1996),Crime Drama Romance Thriller,2.174772036474164
574,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure Animation Drama Fantasy Sci-Fi,2.174772036474164
575,7451,Mean Girls (2004),Comedy,2.1745577117917545
576,40819,Walk the Line (2005),Drama Musical Romance,2.1745577117917545
577,2565,The King and I (1956),Drama Musical Romance,2.17451874366768
578,994,Big Night (1996),Comedy Drama,2.1744957170489085
579,1950,In the Heat of the Night (1967),Drama Mystery,2.1744957170489085
580,4642,Hedwig and the Angry Inch (2000),Comedy Drama Musical,2.1744957170489085
581,55442,Persepolis (2007),Animation Drama,2.1744957170489085
582,2921,High Plains Drifter (1973),Western,2.1744957170489085
583,2572,10 Things I Hate About You (1999),Comedy Romance,2.1742232353934483
584,2144,Sixteen Candles (1984),Comedy Romance,2.17336083369518
585,33660,Cinderella Man (2005),Drama Romance,2.1732969783658143
586,1912,Out of Sight (1998),Comedy Crime Drama Romance Thriller,2.172848594224924
587,70,From Dusk Till Dawn (1996),Action Comedy Horror Thriller,2.172478585244543
588,108932,The Lego Movie (2014),Action Adventure Animation Children Comedy Fantasy,2.171046180998137
589,3328,Ghost Dog: The Way of the Samurai (1999),Crime Drama,2.1706926891697327
590,91542,Sherlock Holmes: A Game of Shadows (2011),Action Adventure Comedy Crime Mystery Thriller,2.1703327467605185
591,8949,Sideways (2004),Comedy Drama Romance,2.168147455381498
592,1274,Akira (1988),Action Adventure Animation Sci-Fi,2.168147455381498
593,122918,Guardians of the Galaxy 2 (2017),Action Adventure Sci-Fi,2.1681301362152428
594,166528,Rogue One: A Star Wars Story (2016),Action Adventure Fantasy Sci-Fi,2.1681301362152428
595,115713,Ex Machina (2015),Drama Sci-Fi Thriller,2.1681231003039514
596,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy,2.1669978957213
597,4816,Zoolander (2001),Comedy,2.164963976134189
598,7254,The Butterfly Effect (2004),Drama Sci-Fi Thriller,2.164761464252676
599,7371,Dogville (2003),Drama Mystery Thriller,2.164475683890578
600,122916,Thor: Ragnarok (2017),Action Adventure Sci-Fi,2.164475683890578
601,308,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy Drama,2.164475683890578
602,225,Disclosure (1994),Drama Thriller,2.164367547346271
603,920,Gone with the Wind (1939),Drama Romance War,2.164167510976021
604,1103,Rebel Without a Cause (1955),Drama,2.163981762917933
605,442,Demolition Man (1993),Action Adventure Sci-Fi,2.161797816053136
606,3039,Trading Places (1983),Comedy,2.1617371989712417
607,1269,Arsenic and Old Lace (1944),Comedy Mystery Thriller,2.1600199140551304
608,67255,The Girl with the Dragon Tattoo (Män som hatar kvinnor) (2009),Crime Drama Mystery Thriller,2.159969604863222
609,98961,Zero Dark Thirty (2012),Action Drama Thriller,2.1599544072948325
610,54272,The Simpsons Movie (2007),Animation Comedy,2.1593266816439805
611,2150,The Gods Must Be Crazy (1980),Adventure Comedy,2.15919452887538
612,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure Animation Children Drama Fantasy,2.158591096012873
613,2398,Miracle on 34th Street (1947),Comedy Drama,2.158591096012873
614,55118,Eastern Promises (2007),Crime Drama Thriller,2.15753479443289
615,2686,"The Red Violin (Violon rouge, Le) (1998)",Drama Mystery,2.15753479443289
616,5064,The Count of Monte Cristo (2002),Action Adventure Drama Thriller,2.157223594224924
617,3213,Batman: Mask of the Phantasm (1993),Animation Children,2.156476502221183
618,1663,Stripes (1981),Comedy War,2.155417486143393
619,2064,Roger & Me (1989),Documentary,2.1549171487400725
620,1277,Cyrano de Bergerac (1990),Comedy Drama Romance,2.1536854103343464
621,2671,Notting Hill (1999),Comedy Romance,2.1532104863221884
622,1227,Once Upon a Time in America (1984),Crime Drama,2.152830547112462
623,69757,(500) Days of Summer (2009),Comedy Drama Romance,2.152482269503546
624,76251,Kick-Ass (2010),Action Comedy,2.1523291157135787
625,106918,The Secret Life of Walter Mitty (2013),Adventure Comedy Drama,2.1519756838905777
626,64716,Seven Pounds (2008),Drama,2.151768444321636
627,95,Broken Arrow (1996),Action Adventure Thriller,2.150202634245187
628,106920,Her (2013),Drama Romance Sci-Fi,2.1499696048632218
629,2657,The Rocky Horror Picture Show (1975),Comedy Horror Musical Sci-Fi,2.14935832489024
630,2948,From Russia with Love (1963),Action Adventure Thriller,2.1485562310030395
631,3507,The Odd Couple (1968),Comedy,2.1473150962512664
632,111362,X-Men: Days of Future Past (2014),Action Adventure Sci-Fi,2.144630192502533
633,80489,The Town (2010),Crime Drama Thriller,2.1444459795523625
634,1952,Midnight Cowboy (1969),Drama,2.1444459795523625
635,3683,Blood Simple (1984),Crime Drama Film-Noir,2.1443768996960486
636,1224,Henry V (1989),Action Drama Romance War,2.1443768996960486
637,53125,Pirates of the Caribbean: At World's End (2007),Action Adventure Comedy Fantasy,2.144281914893617
638,51540,Zodiac (2007),Crime Drama Thriller,2.1440169572868344
639,2313,The Elephant Man (1980),Drama,2.143885213659932
640,1303,The Man Who Would Be King (1975),Adventure Drama,2.143885213659932
641,115149,John Wick (2014),Action Thriller,2.1427785347447856
642,6936,Elf (2003),Children Comedy Fantasy,2.142506429740473
643,4235,Amores Perros (Love's a Bitch) (2000),Drama Thriller,2.1421633408219902
644,1251,8 1/2 (8½) (1963),Drama Fantasy,2.1420972644376897
645,3740,Big Trouble in Little China (1986),Action Adventure Comedy Fantasy,2.141337386018237
646,81847,Tangled (2010),Animation Children Comedy Fantasy Musical Romance IMAX,2.140704154002026
647,66934,Dr. Horrible's Sing-Along Blog (2008),Comedy Drama Musical Sci-Fi,2.140704154002026
648,5617,Secretary (2002),Comedy Drama Romance,2.139969604863222
649,89492,Moneyball (2011),Drama,2.139876081365443
650,48738,The Last King of Scotland (2006),Drama Thriller,2.139475683890577
651,7387,Dawn of the Dead (1978),Action Drama Horror,2.139475683890577
652,3910,Dancer in the Dark (2000),Drama Musical,2.139475683890577
653,175,Kids (1995),Drama,2.139475683890577
654,112556,Gone Girl (2014),Drama Thriller,2.1392631233056765
655,4016,The Emperor's New Groove (2000),Adventure Animation Children Comedy Fantasy,2.1392631233056765
656,280,Murder in the First (1995),Drama Thriller,2.1372457329904138
657,2406,Romancing the Stone (1984),Action Adventure Comedy Romance,2.137186198356411
658,5225,And Your Mother Too (Y tu mamá también) (2001),Drama Romance,2.1357649442755826
659,1333,The Birds (1963),Horror Thriller,2.135482868195634
660,1777,The Wedding Singer (1998),Comedy Romance,2.1353533434650456
661,8464,Super Size Me (2004),Comedy Documentary Drama,2.1349392097264435
662,708,The Truth About Cats & Dogs (1996),Comedy Romance,2.134695000524054
663,1059,William Shakespeare's Romeo + Juliet (1996),Drama Romance,2.1346673421141507
664,81591,Black Swan (2010),Drama Thriller,2.134625126646404
665,2712,Eyes Wide Shut (1999),Drama Mystery Thriller,2.1338676377817283
666,7293,50 First Dates (2004),Comedy Romance,2.1337386018237083
667,3100,"River Runs Through It, A (1992)",Drama,2.1330823431887262
668,59784,Kung Fu Panda (2008),Action Animation Children Comedy IMAX,2.132556568726782
669,5464,Road to Perdition (2002),Crime Drama,2.132544507164568
670,1407,Scream (1996),Comedy Horror Mystery Thriller,2.1319148936170214
671,4002,"Planes, Trains & Automobiles (1987)",Comedy,2.1310930991782056
672,79091,Despicable Me (2010),Animation Children Comedy Crime,2.130859062549992
673,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,2.13028748733536
674,93510,21 Jump Street (2012),Action Comedy Crime,2.1302606967500584
675,3503,Solaris (Solyaris) (1972),Drama Mystery Sci-Fi,2.129041171594363
676,3359,Breaking Away (1979),Comedy Drama,2.129041171594363
677,3741,Badlands (1973),Crime Drama Thriller,2.129041171594363
678,1131,Jean de Florette (1986),Drama Mystery,2.129041171594363
679,1674,Witness (1985),Drama Romance Thriller,2.128951367781155
680,59369,Taken (2008),Action Crime Drama Thriller,2.1286727456940224
681,91500,The Hunger Games (2012),Action Adventure Drama Sci-Fi Thriller,2.127926939097152
682,1292,Being There (1979),Comedy Drama,2.126975683890578
683,350,The Client (1994),Drama Mystery Thriller,2.126113155228497
684,64839,The Wrestler (2008),Drama,2.126005721437511
685,88129,Drive (2011),Crime Drama Film-Noir Thriller,2.125973594224924
686,5444,Lilo & Stitch (2002),Adventure Animation Children Sci-Fi,2.125537155434441
687,1907,Mulan (1998),Adventure Animation Children Comedy Drama Musical Romance,2.1252786220871327
688,6440,Barton Fink (1991),Drama Thriller,2.124240121580547
689,5878,Talk to Her (Hable con Ella) (2002),Drama Romance,2.124240121580547
690,290,Once Were Warriors (1994),Crime Drama,2.124240121580547
691,247,Heavenly Creatures (1994),Crime Drama,2.1238601823708207
692,36529,Lord of War (2005),Action Crime Drama Thriller War,2.123100303951368
693,1293,Gandhi (1982),Drama,2.1218338399189465
694,2167,Blade (1998),Action Horror Thriller,2.1217639660412955
695,1411,Hamlet (1996),Crime Drama Romance,2.121580547112462
696,112,Rumble in the Bronx (Hont faan kui) (1995),Action Adventure Comedy Crime,2.121283203383111
697,1060,Swingers (1996),Comedy Drama,2.120778453225262
698,51935,Shooter (2007),Action Drama Thriller,2.119969604863222
699,1449,Waiting for Guffman (1996),Comedy,2.119870820668693
700,6708,Matchstick Men (2003),Comedy Crime Drama,2.1186527802610406
701,77455,Exit Through the Gift Shop (2010),Comedy Documentary,2.1180149637596446
702,7482,Enter the Dragon (1973),Action Crime,2.1180149637596446
703,1957,Chariots of Fire (1981),Drama,2.1180149637596446
704,2080,Lady and the Tramp (1955),Animation Children Comedy Romance,2.1179331306990883
705,4014,Chocolat (2000),Drama Romance,2.117781155015197
706,2161,The NeverEnding Story (1984),Adventure Children Fantasy,2.1174453947833465
707,66097,Coraline (2009),Animation Fantasy Thriller,2.115957446808511
708,272,The Madness of King George (1994),Comedy Drama,2.1145945680949114
709,106100,Dallas Buyers Club (2013),Drama,2.1144734489540498
710,1608,Air Force One (1997),Action Thriller,2.113143276386123
711,77561,Iron Man 2 (2010),Action Adventure Sci-Fi Thriller IMAX,2.112462006079028
712,262,"Little Princess, A (1995)",Children Drama,2.111955420466059
713,915,Sabrina (1954),Comedy Romance,2.1112968591692
714,224,Don Juan DeMarco (1995),Comedy Drama Romance,2.110201367781155
715,2352,The Big Chill (1983),Comedy Drama,2.1099696048632217
716,116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure Sci-Fi Thriller,2.1095546451698164
717,37741,Capote (2005),Crime Drama,2.1095546451698164
718,5291,Rashomon (Rashômon) (1950),Crime Drama Mystery,2.1090003377237423
719,94959,Moonrise Kingdom (2012),Comedy Drama Romance,2.108295776124096
720,151,Rob Roy (1995),Action Drama Romance War,2.107073777286544
721,2949,Dr. No (1962),Action Adventure Thriller,2.1068204844800587
722,3006,The Insider (1999),Drama Thriller,2.106530051965879
723,110102,Captain America: The Winter Soldier (2014),Action Adventure Sci-Fi IMAX,2.106530051965879
724,54190,Across the Universe (2007),Drama Fantasy Musical Romance,2.10631389886709
725,89904,The Artist (2011),Comedy Drama Romance,2.10631389886709
726,965,The 39 Steps (1935),Drama Mystery Thriller,2.10631389886709
727,1273,Down by Law (1986),Comedy Drama Film-Noir,2.10631389886709
728,1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy Drama,2.105955547112462
729,80549,Easy A (2010),Comedy Romance,2.103315321400428
730,8873,The Motorcycle Diaries (Diarios de motocicleta) (2004),Adventure Drama,2.103315321400428
731,2501,October Sky (1999),Drama,2.1029635258358663
732,72011,Up in the Air (2009),Drama Romance,2.102536094224924
733,6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action Animation Sci-Fi Thriller,2.101975683890577
734,3361,Bull Durham (1988),Comedy Drama Romance,2.1016717325227963
735,37729,Corpse Bride (2005),Animation Comedy Fantasy Musical Romance,2.101391959104725
736,1253,The Day the Earth Stood Still (1951),Drama Sci-Fi Thriller,2.099969604863222
737,2600,eXistenZ (1999),Action Sci-Fi Thriller,2.098991434097817
738,1231,The Right Stuff (1983),Drama,2.098991434097817
739,122912,Avengers: Infinity War - Part I (2018),Action Adventure Sci-Fi,2.0987841945288754
740,2087,Peter Pan (1953),Animation Children Fantasy Musical,2.0981355178293426
741,714,Dead Man (1995),Drama Mystery Western,2.0973150962512666
742,1845,Zero Effect (1998),Comedy Mystery Thriller,2.0973150962512666
743,86,White Squall (1996),Action Adventure Drama,2.0973150962512666
744,661,James and the Giant Peach (1996),Adventure Animation Children Fantasy Musical,2.0968302214502823
745,4370,A.I. Artificial Intelligence (2001),Adventure Drama Sci-Fi,2.0951747720364744
746,83134,Tucker & Dale vs Evil (2010),Comedy Horror,2.095111448834853
747,2973,Crimes and Misdemeanors (1989),Comedy Crime Drama,2.095111448834853
748,552,The Three Musketeers (1993),Action Adventure Comedy Romance,2.094673376849868
749,805,"Time to Kill, A (1996)",Drama Thriller,2.094528875379939
750,1645,The Devil's Advocate (1997),Drama Mystery Thriller,2.093420346862149
751,6947,Master and Commander: The Far Side of the World (2003),Adventure Drama War,2.093000675447484
752,3260,Howards End (1992),Drama,2.0911854103343464
753,1956,Ordinary People (1980),Drama,2.0911854103343464
